state,population,date,deaths
IA,3155070,2020-12-23,3667
IA,3155070,2020-12-24,3738
IA,3155070,2020-12-25,3743
IA,3155070,2020-12-26,3743
IA,3155070,2020-12-27,3744
IA,3155070,2020-12-28,3744
IA,3155070,2020-12-29,3812
IA,3155070,2020-12-30,3822
IA,3155070,2020-12-31,3891
IA,3155070,2021-01-01,3898
IA,3155070,2021-01-02,3946
IA,3155070,2021-01-03,3946
IA,3155070,2021-01-04,3992
IA,3155070,2021-01-05,3999
IA,3155070,2021-01-06,4060
IA,3155070,2021-01-07,4065
IA,3155070,2021-01-08,4124
IA,3155070,2021-01-09,4127
IA,3155070,2021-01-10,4138
IA,3155070,2021-01-11,4139
IA,3155070,2021-01-12,4222
IA,3155070,2021-01-13,4232
IA,3155070,2021-01-14,4251
IA,3155070,2021-01-15,4257
IA,3155070,2021-01-16,4321
IA,3155070,2021-01-17,4323
IA,3155070,2021-01-18,4324
IA,3155070,2021-01-19,4332
IA,3155070,2021-01-20,4394
IA,3155070,2021-01-21,4445
IA,3155070,2021-01-22,4478
IA,3155070,2021-01-23,4486
IA,3155070,2021-01-24,4487
IA,3155070,2021-01-25,4488
IA,3155070,2021-01-26,4492
IA,3155070,2021-01-27,4500
IA,3155070,2021-01-28,4532
IA,3155070,2021-01-29,4577
IA,3155070,2021-01-30,4651
IA,3155070,2021-01-31,4901
IA,3155070,2021-02-01,4906
IA,3155070,2021-02-02,4919
IA,3155070,2021-02-03,4975
IA,3155070,2021-02-04,5033
IA,3155070,2021-02-05,5067
IA,3155070,2021-02-06,5108
IA,3155070,2021-02-07,5108
IA,3155070,2021-02-08,5110
IA,3155070,2021-02-09,5145
IA,3155070,2021-02-10,5174
IA,3155070,2021-02-11,5196
IA,3155070,2021-02-12,5223
IA,3155070,2021-02-13,5236
IA,3155070,2021-02-14,5236
IA,3155070,2021-02-15,5237
IA,3155070,2021-02-16,5263
IA,3155070,2021-02-17,5306
IA,3155070,2021-02-18,5321
IA,3155070,2021-02-19,5336
IA,3155070,2021-02-20,5336
IA,3155070,2021-02-21,5336
IA,3155070,2021-02-22,5374
IA,3155070,2021-02-23,5400
IA,3155070,2021-02-24,5415
IA,3155070,2021-02-25,5438
IA,3155070,2021-02-26,5463
IA,3155070,2021-02-27,5470
IA,3155070,2021-02-28,5471
IA,3155070,2021-03-01,5472
IA,3155070,2021-03-02,5498
IA,3155070,2021-03-03,5501
IA,3155070,2021-03-04,5536
IA,3155070,2021-03-05,5549
IA,3155070,2021-03-06,5552
IA,3155070,2021-03-07,5558
IA,3155070,2021-03-08,5559
IA,3155070,2021-03-09,5574
IA,3155070,2021-03-10,5601
IA,3155070,2021-03-11,5621
IA,3155070,2021-03-12,5630
IA,3155070,2021-03-13,5633
IA,3155070,2021-03-14,5641
IA,3155070,2021-03-15,5642
IA,3155070,2021-03-16,5657
IA,3155070,2021-03-17,5666
IA,3155070,2021-03-18,5672
IA,3155070,2021-03-19,5672
IA,3155070,2021-03-20,5674
IA,3155070,2021-03-21,5675
IA,3155070,2021-03-22,5675
IA,3155070,2021-03-23,5683
IA,3155070,2021-03-24,5689
IA,3155070,2021-03-25,5708
IA,3155070,2021-03-26,5716
IA,3155070,2021-03-27,5718
IA,3155070,2021-03-28,5725
IA,3155070,2021-03-29,5729
IA,3155070,2021-03-30,5729
IA,3155070,2021-03-31,5743
ID,1787065,2020-12-01,960
ID,1787065,2020-12-02,991
ID,1787065,2020-12-03,1014
ID,1787065,2020-12-04,1032
ID,1787065,2020-12-05,1032
ID,1787065,2020-12-06,1035
ID,1787065,2020-12-07,1055
ID,1787065,2020-12-08,1074
ID,1787065,2020-12-09,1103
ID,1787065,2020-12-10,1136
ID,1787065,2020-12-11,1151
ID,1787065,2020-12-12,1169
ID,1787065,2020-12-13,1175
ID,1787065,2020-12-14,1194
ID,1787065,2020-12-15,1214
ID,1787065,2020-12-16,1231
ID,1787065,2020-12-17,1259
ID,1787065,2020-12-18,1275
ID,1787065,2020-12-19,1275
ID,1787065,2020-12-20,1280
ID,1787065,2020-12-21,1301
ID,1787065,2020-12-22,1313
ID,1787065,2020-12-23,1324
ID,1787065,2020-12-24,1349
ID,1787065,2020-12-25,1349
ID,1787065,2020-12-26,1354
ID,1787065,2020-12-27,1354
ID,1787065,2020-12-28,1377
ID,1787065,2020-12-29,1393
ID,1787065,2020-12-30,1403
ID,1787065,2020-12-31,1436
ID,1787065,2021-01-01,1436
ID,1787065,2021-01-02,1448
ID,1787065,2021-01-03,1448
ID,1787065,2021-01-04,1459
ID,1787065,2021-01-05,1471
ID,1787065,2021-01-06,1488
ID,1787065,2021-01-07,1517
ID,1787065,2021-01-08,1523
ID,1787065,2021-01-09,1528
ID,1787065,2021-01-10,1534
ID,1787065,2021-01-11,1544
ID,1787065,2021-01-12,1556
ID,1787065,2021-01-13,1564
ID,1787065,2021-01-14,1591
ID,1787065,2021-01-15,1603
ID,1787065,2021-01-16,1605
ID,1787065,2021-01-17,1607
ID,1787065,2021-01-18,1607
ID,1787065,2021-01-19,1637
ID,1787065,2021-01-20,1635
ID,1787065,2021-01-21,1654
ID,1787065,2021-01-22,1667
ID,1787065,2021-01-23,1668
ID,1787065,2021-01-24,1669
ID,1787065,2021-01-25,1681
ID,1787065,2021-01-26,1688
ID,1787065,2021-01-27,1714
ID,1787065,2021-01-28,1721
ID,1787065,2021-01-29,1725
ID,1787065,2021-01-30,1725
ID,1787065,2021-01-31,1725
ID,1787065,2021-02-01,1735
ID,1787065,2021-02-02,1741
ID,1787065,2021-02-03,1748
ID,1787065,2021-02-04,1747
ID,1787065,2021-02-05,1758
ID,1787065,2021-02-06,1767
ID,1787065,2021-02-07,1767
ID,1787065,2021-02-08,1776
ID,1787065,2021-02-09,1780
ID,1787065,2021-02-10,1791
ID,1787065,2021-02-11,1791
ID,1787065,2021-02-12,1796
ID,1787065,2021-02-13,1803
ID,1787065,2021-02-14,1803
ID,1787065,2021-02-15,1803
ID,1787065,2021-02-16,1806
ID,1787065,2021-02-17,1817
ID,1787065,2021-02-18,1826
ID,1787065,2021-02-19,1826
ID,1787065,2021-02-20,1826
ID,1787065,2021-02-21,1826
ID,1787065,2021-02-22,1826
ID,1787065,2021-02-23,1840
ID,1787065,2021-02-24,1840
ID,1787065,2021-02-25,1850
ID,1787065,2021-02-26,1859
ID,1787065,2021-02-27,1860
ID,1787065,2021-02-28,1860
ID,1787065,2021-03-01,1867
ID,1787065,2021-03-02,1871
ID,1787065,2021-03-03,1876
ID,1787065,2021-03-04,1876
ID,1787065,2021-03-05,1876
ID,1787065,2021-03-06,1879
ID,1787065,2021-03-07,1879
ID,1787065,2021-03-08,1890
ID,1787065,2021-03-09,1892
ID,1787065,2021-03-10,1901
ID,1787065,2021-03-11,1906
ID,1787065,2021-03-12,1909
ID,1787065,2021-03-13,1910
ID,1787065,2021-03-14,1910
ID,1787065,2021-03-15,1916
ID,1787065,2021-03-16,1929
ID,1787065,2021-03-17,1935
ID,1787065,2021-03-18,1938
ID,1787065,2021-03-19,1941
ID,1787065,2021-03-20,1941
ID,1787065,2021-03-21,1941
ID,1787065,2021-03-22,1946
ID,1787065,2021-03-23,1951
ID,1787065,2021-03-24,1952
ID,1787065,2021-03-25,1954
ID,1787065,2021-03-26,1954
ID,1787065,2021-03-27,1954
ID,1787065,2021-03-28,1954
ID,1787065,2021-03-29,1957
ID,1787065,2021-03-30,1957
ID,1787065,2021-03-31,1962
IL,12671821,2020-12-01,13131
IL,12671821,2020-12-02,13397
IL,12671821,2020-12-03,13625
IL,12671821,2020-12-04,13782
IL,12671821,2020-12-05,14017
IL,12671821,2020-12-06,14116
IL,12671821,2020-12-07,14216
IL,12671821,2020-12-08,14384
IL,12671821,2020-12-09,14613
IL,12671821,2020-12-10,14845
IL,12671821,2020-12-11,15067
IL,12671821,2020-12-12,15232
IL,12671821,2020-12-13,15339
IL,12671821,2020-12-14,15455
IL,12671821,2020-12-15,15587
IL,12671821,2020-12-16,15777
IL,12671821,2020-12-17,15985
IL,12671821,2020-12-18,16206
IL,12671821,2020-12-19,16326
IL,12671821,2020-12-20,16407
IL,12671821,2020-12-21,16527
IL,12671821,2020-12-22,16671
IL,12671821,2020-12-23,16842
IL,12671821,2020-12-24,16960
IL,12671821,2020-12-25,17154
IL,12671821,2020-12-26,17224
IL,12671821,2020-12-27,17336
IL,12671821,2020-12-28,17470
IL,12671821,2020-12-29,17596
IL,12671821,2020-12-30,17811
IL,12671821,2020-12-31,17978
IL,12671821,2021-01-01,17978
IL,12671821,2021-01-02,18217
IL,12671821,2021-01-03,18322
IL,12671821,2021-01-04,18412
IL,12671821,2021-01-05,18562
IL,12671821,2021-01-06,18735
IL,12671821,2021-01-07,18941
IL,12671821,2021-01-08,19108
IL,12671821,2021-01-09,19210
IL,12671821,2021-01-10,19293
IL,12671821,2021-01-11,19363
IL,12671821,2021-01-12,19497
IL,12671821,2021-01-13,19617
IL,12671821,2021-01-14,19724
IL,12671821,2021-01-15,19873
IL,12671821,2021-01-16,20020
IL,12671821,2021-01-17,20050
IL,12671821,2021-01-18,20118
IL,12671821,2021-01-19,20153
IL,12671821,2021-01-20,20285
IL,12671821,2021-01-21,20423
IL,12671821,2021-01-22,20534
IL,12671821,2021-01-23,20645
IL,12671821,2021-01-24,20680
IL,12671821,2021-01-25,20744
IL,12671821,2021-01-26,20853
IL,12671821,2021-01-27,20949
IL,12671821,2021-01-28,21074
IL,12671821,2021-01-29,21146
IL,12671821,2021-01-30,21213
IL,12671821,2021-01-31,21253
IL,12671821,2021-02-01,21273
IL,12671821,2021-02-02,21336
IL,12671821,2021-02-03,21420
IL,12671821,2021-02-04,21497
IL,12671821,2021-02-05,21603
IL,12671821,2021-02-06,21676
IL,12671821,2021-02-07,21738
IL,12671821,2021-02-08,21779
IL,12671821,2021-02-09,21802
IL,12671821,2021-02-10,21869
IL,12671821,2021-02-11,21985
IL,12671821,2021-02-12,22027
IL,12671821,2021-02-13,22087
IL,12671821,2021-02-14,22121
IL,12671821,2021-02-15,22166
IL,12671821,2021-02-16,22199
IL,12671821,2021-02-17,22224
IL,12671821,2021-02-18,22297
IL,12671821,2021-02-19,22368
IL,12671821,2021-02-20,22426
IL,12671821,2021-02-21,22466
IL,12671821,2021-02-22,22506
IL,12671821,2021-02-23,22528
IL,12671821,2021-02-24,22575
IL,12671821,2021-02-25,22607
IL,12671821,2021-02-26,22675
IL,12671821,2021-02-27,22710
IL,12671821,2021-02-28,22735
IL,12671821,2021-03-01,22759
IL,12671821,2021-03-02,22803
IL,12671821,2021-03-03,22853
IL,12671821,2021-03-04,22902
IL,12671821,2021-03-05,22947
IL,12671821,2021-03-06,23003
IL,12671821,2021-03-07,23015
IL,12671821,2021-03-08,23021
IL,12671821,2021-03-09,23040
IL,12671821,2021-03-10,23068
IL,12671821,2021-03-11,23123
IL,12671821,2021-03-12,23164
IL,12671821,2021-03-13,23189
IL,12671821,2021-03-14,23207
IL,12671821,2021-03-15,23217
IL,12671821,2021-03-16,23236
IL,12671821,2021-03-17,23255
IL,12671821,2021-03-18,23287
IL,12671821,2021-03-19,23304
IL,12671821,2021-03-20,23329
IL,12671821,2021-03-21,23357
IL,12671821,2021-03-22,23379
IL,12671821,2021-03-23,23391
IL,12671821,2021-03-24,23408
IL,12671821,2021-03-25,23442
IL,12671821,2021-03-26,23472
IL,12671821,2021-03-27,23498
IL,12671821,2021-03-28,23521
IL,12671821,2021-03-29,23527
IL,12671821,2021-03-30,23542
IL,12671821,2021-03-31,23579
IN,6732219,2020-12-01,6518
IN,6732219,2020-12-02,6617
IN,6732219,2020-12-03,6704
IN,6732219,2020-12-04,6802
IN,6732219,2020-12-05,6899
IN,6732219,2020-12-06,6987
IN,6732219,2020-12-07,7081
IN,6732219,2020-12-08,7187
IN,6732219,2020-12-09,7289
IN,6732219,2020-12-10,7395
IN,6732219,2020-12-11,7505
IN,6732219,2020-12-12,7600
IN,6732219,2020-12-13,7689
IN,6732219,2020-12-14,7796
IN,6732219,2020-12-15,7888
IN,6732219,2020-12-16,7980
IN,6732219,2020-12-17,8093
IN,6732219,2020-12-18,8200
IN,6732219,2020-12-19,8294
IN,6732219,2020-12-20,8380
IN,6732219,2020-12-21,8487
IN,6732219,2020-12-22,8566
IN,6732219,2020-12-23,8658
IN,6732219,2020-12-24,8731
IN,6732219,2020-12-25,8811
IN,6732219,2020-12-26,8904
IN,6732219,2020-12-27,8996
IN,6732219,2020-12-28,9097
IN,6732219,2020-12-29,9216
IN,6732219,2020-12-30,9314
IN,6732219,2020-12-31,9390
IN,6732219,2021-01-01,9468
IN,6732219,2021-01-02,9562
IN,6732219,2021-01-03,9625
IN,6732219,2021-01-04,9735
IN,6732219,2021-01-05,9800
IN,6732219,2021-01-06,9883
IN,6732219,2021-01-07,9958
IN,6732219,2021-01-08,10021
IN,6732219,2021-01-09,10089
IN,6732219,2021-01-10,10147
IN,6732219,2021-01-11,10217
IN,6732219,2021-01-12,10271
IN,6732219,2021-01-13,10334
IN,6732219,2021-01-14,10400
IN,6732219,2021-01-15,10465
IN,6732219,2021-01-16,10534
IN,6732219,2021-01-17,10602
IN,6732219,2021-01-18,10670
IN,6732219,2021-01-19,10720
IN,6732219,2021-01-20,10786
IN,6732219,2021-01-21,10837
IN,6732219,2021-01-22,10903
IN,6732219,2021-01-23,10950
IN,6732219,2021-01-24,10996
IN,6732219,2021-01-25,11037
IN,6732219,2021-01-26,11087
IN,6732219,2021-01-27,11137
IN,6732219,2021-01-28,11180
IN,6732219,2021-01-29,11220
IN,6732219,2021-01-30,11262
IN,6732219,2021-01-31,11296
IN,6732219,2021-02-01,11331
IN,6732219,2021-02-02,11371
IN,6732219,2021-02-03,11408
IN,6732219,2021-02-04,11597
IN,6732219,2021-02-05,11686
IN,6732219,2021-02-06,11752
IN,6732219,2021-02-07,11817
IN,6732219,2021-02-08,11875
IN,6732219,2021-02-09,11942
IN,6732219,2021-02-10,12001
IN,6732219,2021-02-11,12027
IN,6732219,2021-02-12,12117
IN,6732219,2021-02-13,12149
IN,6732219,2021-02-14,12173
IN,6732219,2021-02-15,12191
IN,6732219,2021-02-16,12231
IN,6732219,2021-02-17,12250
IN,6732219,2021-02-18,12281
IN,6732219,2021-02-19,12325
IN,6732219,2021-02-20,12336
IN,6732219,2021-02-21,12372
IN,6732219,2021-02-22,12407
IN,6732219,2021-02-23,12450
IN,6732219,2021-02-24,12467
IN,6732219,2021-02-25,12494
IN,6732219,2021-02-26,12531
IN,6732219,2021-02-27,12556
IN,6732219,2021-02-28,12573
IN,6732219,2021-03-01,12595
IN,6732219,2021-03-02,12623
IN,6732219,2021-03-03,12633
IN,6732219,2021-03-04,12663
IN,6732219,2021-03-05,12697
IN,6732219,2021-03-06,12726
IN,6732219,2021-03-07,12737
IN,6732219,2021-03-08,12744
IN,6732219,2021-03-09,12762
IN,6732219,2021-03-10,12775
IN,6732219,2021-03-11,12802
IN,6732219,2021-03-12,12824
IN,6732219,2021-03-13,12846
IN,6732219,2021-03-14,12856
IN,6732219,2021-03-15,12864
IN,6732219,2021-03-16,12876
IN,6732219,2021-03-17,12893
IN,6732219,2021-03-18,12907
IN,6732219,2021-03-19,12922
IN,6732219,2021-03-20,12926
IN,6732219,2021-03-21,12946
IN,6732219,2021-03-22,12947
IN,6732219,2021-03-23,12959
IN,6732219,2021-03-24,12975
IN,6732219,2021-03-25,12982
IN,6732219,2021-03-26,13002
IN,6732219,2021-03-27,13011
IN,6732219,2021-03-28,13023
IN,6732219,2021-03-29,13028
IN,6732219,2021-03-30,13038
IN,6732219,2021-03-31,13039
KS,2913314,2020-12-01,1563
KS,2913314,2020-12-02,1683
KS,2913314,2020-12-03,1684
KS,2913314,2020-12-04,1791
KS,2913314,2020-12-05,1792
KS,2913314,2020-12-06,1792
KS,2913314,2020-12-07,1862
KS,2913314,2020-12-08,1863
KS,2913314,2020-12-09,1948
KS,2913314,2020-12-10,1948
KS,2913314,2020-12-11,2079
KS,2913314,2020-12-12,2079
KS,2913314,2020-12-13,2080
KS,2913314,2020-12-14,2117
KS,2913314,2020-12-15,2117
KS,2913314,2020-12-16,2255
KS,2913314,2020-12-17,2263
KS,2913314,2020-12-18,2353
KS,2913314,2020-12-19,2353
KS,2913314,2020-12-20,2354
KS,2913314,2020-12-21,2463
KS,2913314,2020-12-22,2463
KS,2913314,2020-12-23,2505
KS,2913314,2020-12-24,2517
KS,2913314,2020-12-25,2519
KS,2913314,2020-12-26,2520
KS,2913314,2020-12-27,2520
KS,2913314,2020-12-28,2562
KS,2913314,2020-12-29,2588
KS,2913314,2020-12-30,2755
KS,2913314,2020-12-31,2755
KS,2913314,2021-01-01,2892
KS,2913314,2021-01-02,2893
KS,2913314,2021-01-03,2893
KS,2913314,2021-01-04,2911
KS,2913314,2021-01-05,3006
KS,2913314,2021-01-06,3041
KS,2913314,2021-01-07,3042
KS,2913314,2021-01-08,3164
KS,2913314,2021-01-09,3164
KS,2913314,2021-01-10,3165
KS,2913314,2021-01-11,3273
KS,2913314,2021-01-12,3274
KS,2913314,2021-01-13,3375
KS,2913314,2021-01-14,3376
KS,2913314,2021-01-15,3517
KS,2913314,2021-01-16,3517
KS,2913314,2021-01-17,3518
KS,2913314,2021-01-18,3540
KS,2913314,2021-01-19,3540
KS,2913314,2021-01-20,3594
KS,2913314,2021-01-21,3594
KS,2913314,2021-01-22,3616
KS,2913314,2021-01-23,3616
KS,2913314,2021-01-24,3616
KS,2913314,2021-01-25,3645
KS,2913314,2021-01-26,3646
KS,2913314,2021-01-27,3740
KS,2913314,2021-01-28,3741
KS,2913314,2021-01-29,3802
KS,2913314,2021-01-30,3802
KS,2913314,2021-01-31,3804
KS,2913314,2021-02-01,3834
KS,2913314,2021-02-02,3834
KS,2913314,2021-02-03,3909
KS,2913314,2021-02-04,3909
KS,2913314,2021-02-05,4112
KS,2913314,2021-02-06,4112
KS,2913314,2021-02-07,4113
KS,2913314,2021-02-08,4205
KS,2913314,2021-02-09,4205
KS,2913314,2021-02-10,4308
KS,2913314,2021-02-11,4308
KS,2913314,2021-02-12,4367
KS,2913314,2021-02-13,4367
KS,2913314,2021-02-14,4367
KS,2913314,2021-02-15,4408
KS,2913314,2021-02-16,4408
KS,2913314,2021-02-17,4520
KS,2913314,2021-02-18,4520
KS,2913314,2021-02-19,4611
KS,2913314,2021-02-20,4611
KS,2913314,2021-02-21,4611
KS,2913314,2021-02-22,4640
KS,2913314,2021-02-23,4640
KS,2913314,2021-02-24,4719
KS,2913314,2021-02-25,4719
KS,2913314,2021-02-26,4730
KS,2913314,2021-02-27,4730
KS,2913314,2021-02-28,4730
KS,2913314,2021-03-01,4738
KS,2913314,2021-03-02,4738
KS,2913314,2021-03-03,4810
KS,2913314,2021-03-04,4810
KS,2913314,2021-03-05,4817
KS,2913314,2021-03-06,4806
KS,2913314,2021-03-07,4806
KS,2913314,2021-03-08,4810
KS,2913314,2021-03-09,4810
KS,2913314,2021-03-10,4845
KS,2913314,2021-03-11,4845
KS,2913314,2021-03-12,4816
KS,2913314,2021-03-13,4816
KS,2913314,2021-03-14,4816
KS,2913314,2021-03-15,4829
KS,2913314,2021-03-16,4829
KS,2913314,2021-03-17,4831
KS,2913314,2021-03-18,4831
KS,2913314,2021-03-19,4836
KS,2913314,2021-03-20,4836
KS,2913314,2021-03-21,4836
KS,2913314,2021-03-22,4844
KS,2913314,2021-03-23,4844
KS,2913314,2021-03-24,4874
KS,2913314,2021-03-25,4875
KS,2913314,2021-03-26,4886
KS,2913314,2021-03-27,4886
KS,2913314,2021-03-28,4886
KS,2913314,2021-03-29,4897
KS,2913314,2021-03-30,4897
KS,2913314,2021-03-31,4908
KY,4467673,2020-12-01,1943
KY,4467673,2020-12-02,1943
KY,4467673,2020-12-03,2014
KY,4467673,2020-12-04,2039
KY,4467673,2020-12-05,2062
KY,4467673,2020-12-06,2072
KY,4467673,2020-12-07,2082
KY,4467673,2020-12-08,2102
KY,4467673,2020-12-09,2118
KY,4467673,2020-12-10,2146
KY,4467673,2020-12-11,2168
KY,4467673,2020-12-12,2192
KY,4467673,2020-12-13,2207
KY,4467673,2020-12-14,2224
KY,4467673,2020-12-15,2239
KY,4467673,2020-12-16,2262
KY,4467673,2020-12-17,2316
KY,4467673,2020-12-18,2344
KY,4467673,2020-12-19,2371
KY,4467673,2020-12-20,2397
KY,4467673,2020-12-21,2412
KY,4467673,2020-12-22,2440
KY,4467673,2020-12-23,2466
KY,4467673,2020-12-24,2466
KY,4467673,2020-12-25,2466
KY,4467673,2020-12-26,2534
KY,4467673,2020-12-27,2555
KY,4467673,2020-12-28,2563
KY,4467673,2020-12-29,2594
KY,4467673,2020-12-30,2623
KY,4467673,2020-12-31,2623
KY,4467673,2021-01-01,2623
KY,4467673,2021-01-02,2698
KY,4467673,2021-01-03,2723
KY,4467673,2021-01-04,2749
KY,4467673,2021-01-05,2772
KY,4467673,2021-01-06,2806
KY,4467673,2021-01-07,2843
KY,4467673,2021-01-08,2856
KY,4467673,2021-01-09,2876
KY,4467673,2021-01-10,2901
KY,4467673,2021-01-11,2922
KY,4467673,2021-01-12,2944
KY,4467673,2021-01-13,2991
KY,4467673,2021-01-14,3042
KY,4467673,2021-01-15,3061
KY,4467673,2021-01-16,3093
KY,4467673,2021-01-17,3127
KY,4467673,2021-01-18,3167
KY,4467673,2021-01-19,3194
KY,4467673,2021-01-20,3243
KY,4467673,2021-01-21,3301
KY,4467673,2021-01-22,3337
KY,4467673,2021-01-23,3386
KY,4467673,2021-01-24,3421
KY,4467673,2021-01-25,3460
KY,4467673,2021-01-26,3495
KY,4467673,2021-01-27,3542
KY,4467673,2021-01-28,3611
KY,4467673,2021-01-29,3668
KY,4467673,2021-01-30,3714
KY,4467673,2021-01-31,3745
KY,4467673,2021-02-01,3780
KY,4467673,2021-02-02,3812
KY,4467673,2021-02-03,3863
KY,4467673,2021-02-04,3921
KY,4467673,2021-02-05,3971
KY,4467673,2021-02-06,4020
KY,4467673,2021-02-07,4051
KY,4467673,2021-02-08,4091
KY,4467673,2021-02-09,4126
KY,4467673,2021-02-10,4175
KY,4467673,2021-02-11,4211
KY,4467673,2021-02-12,4253
KY,4467673,2021-02-13,4272
KY,4467673,2021-02-14,4282
KY,4467673,2021-02-15,4291
KY,4467673,2021-02-16,4318
KY,4467673,2021-02-17,4336
KY,4467673,2021-02-18,4373
KY,4467673,2021-02-19,4401
KY,4467673,2021-02-20,4426
KY,4467673,2021-02-21,4447
KY,4467673,2021-02-22,4460
KY,4467673,2021-02-23,4476
KY,4467673,2021-02-24,4527
KY,4467673,2021-02-25,4570
KY,4467673,2021-02-26,4600
KY,4467673,2021-02-27,4625
KY,4467673,2021-02-28,4637
KY,4467673,2021-03-01,4652
KY,4467673,2021-03-02,4671
KY,4467673,2021-03-03,4704
KY,4467673,2021-03-04,4732
KY,4467673,2021-03-05,4754
KY,4467673,2021-03-06,4806
KY,4467673,2021-03-07,4819
KY,4467673,2021-03-08,4829
KY,4467673,2021-03-09,4850
KY,4467673,2021-03-10,4884
KY,4467673,2021-03-11,4921
KY,4467673,2021-03-12,4950
KY,4467673,2021-03-13,4966
KY,4467673,2021-03-14,4982
KY,4467673,2021-03-15,5005
KY,4467673,2021-03-16,5029
KY,4467673,2021-03-17,5056
KY,4467673,2021-03-18,5504
KY,4467673,2021-03-19,5695
KY,4467673,2021-03-20,5720
KY,4467673,2021-03-21,5738
KY,4467673,2021-03-22,5799
KY,4467673,2021-03-23,5814
KY,4467673,2021-03-24,5863
KY,4467673,2021-03-25,5970
KY,4467673,2021-03-26,6008
KY,4467673,2021-03-27,6023
KY,4467673,2021-03-28,6031
KY,4467673,2021-03-29,6042
KY,4467673,2021-03-30,6065
KY,4467673,2021-03-31,6090
LA,4648794,2020-12-01,6455
LA,4648794,2020-12-02,6501
LA,4648794,2020-12-03,6524
LA,4648794,2020-12-04,6548
LA,4648794,2020-12-05,6548
LA,4648794,2020-12-06,6584
LA,4648794,2020-12-07,6607
LA,4648794,2020-12-08,6652
LA,4648794,2020-12-09,6684
LA,4648794,2020-12-10,6724
LA,4648794,2020-12-11,6767
LA,4648794,2020-12-12,6767
LA,4648794,2020-12-13,6818
LA,4648794,2020-12-14,6845
LA,4648794,2020-12-15,6895
LA,4648794,2020-12-16,6933
LA,4648794,2020-12-17,6964
LA,4648794,2020-12-18,6994
LA,4648794,2020-12-19,6994
LA,4648794,2020-12-20,7042
LA,4648794,2020-12-21,7107
LA,4648794,2020-12-22,7158
LA,4648794,2020-12-23,7226
LA,4648794,2020-12-24,7272
LA,4648794,2020-12-25,7272
LA,4648794,2020-12-26,7272
LA,4648794,2020-12-27,7291
LA,4648794,2020-12-28,7336
LA,4648794,2020-12-29,7397
LA,4648794,2020-12-30,7448
LA,4648794,2020-12-31,7488
LA,4648794,2021-01-01,7488
LA,4648794,2021-01-02,7488
LA,4648794,2021-01-03,7537
LA,4648794,2021-01-04,7585
LA,4648794,2021-01-05,7635
LA,4648794,2021-01-06,7681
LA,4648794,2021-01-07,7728
LA,4648794,2021-01-08,7833
LA,4648794,2021-01-09,7833
LA,4648794,2021-01-10,7873
LA,4648794,2021-01-11,7918
LA,4648794,2021-01-12,7971
LA,4648794,2021-01-13,8022
LA,4648794,2021-01-14,8080
LA,4648794,2021-01-15,8080
LA,4648794,2021-01-16,8080
LA,4648794,2021-01-17,8203
LA,4648794,2021-01-18,8253
LA,4648794,2021-01-19,8324
LA,4648794,2021-01-20,8383
LA,4648794,2021-01-21,8442
LA,4648794,2021-01-22,8483
LA,4648794,2021-01-23,8483
LA,4648794,2021-01-24,8565
LA,4648794,2021-01-25,8590
LA,4648794,2021-01-26,8621
LA,4648794,2021-01-27,8688
LA,4648794,2021-01-28,8743
LA,4648794,2021-01-29,8801
LA,4648794,2021-01-30,8801
LA,4648794,2021-01-31,8859
LA,4648794,2021-02-01,8912
LA,4648794,2021-02-02,8953
LA,4648794,2021-02-03,9006
LA,4648794,2021-02-04,9044
LA,4648794,2021-02-05,9076
LA,4648794,2021-02-06,9076
LA,4648794,2021-02-07,9119
LA,4648794,2021-02-08,9142
LA,4648794,2021-02-09,9162
LA,4648794,2021-02-10,9212
LA,4648794,2021-02-11,9239
LA,4648794,2021-02-12,9276
LA,4648794,2021-02-13,9276
LA,4648794,2021-02-14,9292
LA,4648794,2021-02-15,9325
LA,4648794,2021-02-16,9325
LA,4648794,2021-02-17,9391
LA,4648794,2021-02-18,9406
LA,4648794,2021-02-19,9440
LA,4648794,2021-02-20,9440
LA,4648794,2021-02-21,9466
LA,4648794,2021-02-22,9477
LA,4648794,2021-02-23,9503
LA,4648794,2021-02-24,9528
LA,4648794,2021-02-25,9561
LA,4648794,2021-02-26,9587
LA,4648794,2021-02-27,9587
LA,4648794,2021-02-28,9608
LA,4648794,2021-03-01,9628
LA,4648794,2021-03-02,9647
LA,4648794,2021-03-03,9668
LA,4648794,2021-03-04,9686
LA,4648794,2021-03-05,9716
LA,4648794,2021-03-06,9716
LA,4648794,2021-03-07,9748
LA,4648794,2021-03-08,9758
LA,4648794,2021-03-09,9769
LA,4648794,2021-03-10,9812
LA,4648794,2021-03-11,9828
LA,4648794,2021-03-12,9861
LA,4648794,2021-03-13,9861
LA,4648794,2021-03-14,9884
LA,4648794,2021-03-15,9903
LA,4648794,2021-03-16,9925
LA,4648794,2021-03-17,9955
LA,4648794,2021-03-18,9974
LA,4648794,2021-03-19,9988
LA,4648794,2021-03-20,9988
LA,4648794,2021-03-21,9988
LA,4648794,2021-03-22,10030
LA,4648794,2021-03-23,10037
LA,4648794,2021-03-24,10056
LA,4648794,2021-03-25,10073
LA,4648794,2021-03-26,10087
LA,4648794,2021-03-27,10087
LA,4648794,2021-03-28,10087
LA,4648794,2021-03-29,10122
